tx_count,mean_inter_tx_interval,std_inter_tx_interval,max_burst_rate,unique_fn_count,failed_tx_ratio,mean_gas_ratio,tx_value_entropy,unique_states_visited,state_transition_freq,most_freq_transition_ratio,reverse_transition_count,terminal_state_reach_count,mean_time_in_state,state_sequence_entropy,repeated_state_visit_count,distinct_roles_assumed,role_change_freq,admin_fn_call_ratio,guard_failure_rate,delegatecall_count,contract_creation_count,unique_interacted_contracts,self_ref_call_count,total_value_transferred,mean_value_per_tx,value_variance,max_single_tx_value,cumulative_balance_delta,value_gini,token_transfer_count,flash_loan_indicator,address,contract_id,label,be_category
12.0,0.0,0.0,12.0,1.0,0.0,0.45279049999999993,2.1383330618007514,5.0,1.0,0.25,0.0,0.0,0.0,1.589026915194246,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62493176910.474785,5207764742.539565,1.1916198950670012e+19,13367579463.11442,62493176910.474785,0.35741553957561945,0.0,0.0,0xAdversary0115,kg_fdaf0fa7538f,1,BE-2
77.0,138.78947368421052,48.64054941189926,1.0,1.0,0.0,0.35356909090909094,2.23584509295913,1.0,0.0,0.0,0.0,0.0,138.78947368421052,0.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.462138479887938e+19,9.691088934919401e+17,1.2913589589047232e+32,9.887016713113112e+17,7.462138479887938e+19,0.006756026194341561,0.0,0.0,0xAdversary0116,kg_fdaf0fa7538f,1,BE-3
105.0,30.23076923076923,12.339142509502938,1.0,5.0,0.1523809523809524,0.48307695238095233,2.0328534786801913,5.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341005,105.0,2.0,1.0,0.5047619047619047,0.1523809523809524,0.0,0.0,1.0,0.0,129423643980.17845,1232606133.1445568,2.998849992498578e+19,46670940242.71893,129423643980.17845,0.907544887213868,9.0,0.0,0xAdversary0117,kg_fdaf0fa7538f,1,BE-4
34.0,17.09090909090909,5.930729611018215,1.0,5.0,0.0,0.43201500000000004,1.5607104203201865,2.0,0.17647058823529413,1.0,0.0,0.0,17.09090909090909,0.0,34.0,2.0,0.30303030303030304,0.14705882352941177,0.0,0.0,0.0,1.0,0.0,17278059385.40255,508178217.21772206,1.8054647668322952e+18,6093547302.973251,17278059385.40255,0.8861357683845691,0.0,0.0,0xAdversary0118,kg_fdaf0fa7538f,1,BE-5
88.0,36.0,0.0,1.0,1.0,0.0,0.5,1.746629045922304,5.0,1.0,0.20454545454545456,0.0,0.0,0.0,1.6090489892024118,88.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18362291109.410007,208662398.97056827,3.3737863376158388e+16,1624469947.9248936,18362291109.410007,0.3414837365253335,0.0,0.0,0xAdversary0119,kg_fdaf0fa7538f,1,BE-6
77.0,420.94736842105266,61.45899247655047,1.0,1.0,0.0,0.5639577272727272,1.973272842654656,5.0,1.0,0.6233766233766234,0.0,0.0,425.53846153846155,0.9476567072073083,77.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29072219285.460384,377561289.42156345,1.0243136172905007e+18,6540028723.19524,29072219285.460384,0.7833524913499063,0.0,0.0,0xStealth0000,kg_fdaf0fa7538f,1,BE-stealth
41.0,443.1,81.22801240951301,1.0,1.0,0.0,0.5810351219512195,2.1003450722107138,5.0,1.0,0.6097560975609756,0.0,0.0,449.6842105263158,1.1118739207618924,41.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16201202262.860542,395151274.70391566,9.729935453295882e+17,5969200529.900196,16201202262.860542,0.7704241983346916,0.0,0.0,0xStealth0001,kg_fdaf0fa7538f,1,BE-stealth
63.0,418.83870967741933,69.29464754928932,1.0,1.0,0.047619047619047616,0.5663625396825397,2.081272991660887,5.0,1.0,0.5238095238095238,0.0,0.0,440.7692307692308,1.1586667086024942,63.0,1.0,0.0,0.0,0.047619047619047616,0.0,0.0,1.0,0.0,33332584389.975533,529088641.1107227,2.2680679100217024e+18,10284874685.346432,33332584389.975533,0.8389014685026471,0.0,0.0,0xStealth0002,kg_fdaf0fa7538f,1,BE-stealth
90.0,411.5056179775281,73.07516887094398,1.0,1.0,0.011111111111111112,0.5678137222222222,1.9004536813107165,5.0,1.0,0.5777777777777777,0.0,0.0,431.4418604651163,1.0888028085852313,90.0,1.0,0.0,0.0,0.011111111111111112,0.0,0.0,1.0,0.0,27110443727.070656,301227152.5230073,1.7485619559798825e+18,12474456571.446465,27110443727.070656,0.8172377594479733,0.0,0.0,0xStealth0003,kg_fdaf0fa7538f,1,BE-stealth
90.0,421.07865168539325,74.24893215576864,1.0,1.0,0.022222222222222223,0.5859033888888889,1.9353215778655792,5.0,1.0,0.6777777777777778,0.0,0.0,429.75,0.9592248832952328,90.0,1.0,0.0,0.0,0.022222222222222223,0.0,0.0,1.0,0.0,108696679902.30882,1207740887.8034313,4.684260831617068e+19,53368055806.92564,108696679902.30882,0.9302112813852473,0.0,0.0,0xStealth0004,kg_fdaf0fa7538f,1,BE-stealth
75.0,423.8918918918919,66.58292281008892,1.0,1.0,0.0,0.5944678666666667,2.099544558541992,5.0,1.0,0.56,0.0,0.0,423.1764705882353,1.1149552343965288,75.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29625176019.505676,395002346.9267424,8.943449105010897e+17,6085295057.382952,29625176019.505676,0.794287875457905,0.0,0.0,0xStealth0005,kg_fdaf0fa7538f,1,BE-stealth
92.0,431.7362637362637,68.3926663964022,1.0,1.0,0.021739130434782608,0.574994347826087,2.092408173520542,5.0,1.0,0.6195652173913043,0.0,0.0,427.25581395348837,1.0051656302423448,92.0,1.0,0.0,0.0,0.021739130434782608,0.0,0.0,1.0,0.0,16192179195.01675,176001947.7719212,1.2151747660757099e+17,2002299094.60673,16192179195.01675,0.7399384986377795,0.0,0.0,0xStealth0006,kg_fdaf0fa7538f,1,BE-stealth
68.0,415.7014925373134,64.86104893858966,1.0,1.0,0.0,0.6252266176470587,2.1156056141630284,5.0,1.0,0.6029411764705882,0.0,0.0,423.55555555555554,1.1314957620216344,68.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35112377395.67119,516358491.11281157,1.2972431526780705e+18,6410965810.605503,35112377395.67119,0.7599955105495799,0.0,0.0,0xStealth0007,kg_fdaf0fa7538f,1,BE-stealth
91.0,423.3333333333333,75.36636443990707,1.0,1.0,0.0,0.5691507142857143,1.895394918340922,5.0,1.0,0.6593406593406593,0.0,0.0,416.57142857142856,0.9350767719282518,91.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,172412183309.99942,1894639377.0329607,2.001245199147618e+20,135217843436.35474,172412183309.99942,0.952719006650306,0.0,0.0,0xStealth0008,kg_fdaf0fa7538f,1,BE-stealth
56.0,424.8,58.412451972627764,1.0,1.0,0.03571428571428571,0.5411458035714286,2.017541534841352,5.0,1.0,0.5892857142857143,0.0,0.0,422.4,1.0250721775635654,56.0,1.0,0.0,0.0,0.03571428571428571,0.0,0.0,1.0,0.0,37757389857.462364,674239104.5975422,6.21411967162867e+18,14681151709.09422,37757389857.462364,0.8794754555605743,0.0,0.0,0xStealth0009,kg_fdaf0fa7538f,1,BE-stealth
50.0,405.55102040816325,63.17228183971447,1.0,1.0,0.02,0.5846,2.1329301399420295,5.0,1.0,0.58,0.0,0.0,393.39130434782606,1.0445002971577249,50.0,1.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,31879408747.45667,637588174.9491334,5.178267179538166e+18,16100009088.564255,31879408747.45667,0.8327582337132965,0.0,0.0,0xStealth0010,kg_fdaf0fa7538f,1,BE-stealth
85.0,424.42857142857144,64.64265982606034,1.0,1.0,0.011764705882352941,0.5699501176470588,2.084169400894821,5.0,1.0,0.6470588235294118,0.0,0.0,425.06666666666666,0.8910810028297667,85.0,1.0,0.0,0.0,0.011764705882352941,0.0,0.0,1.0,0.0,28975191059.811417,340884600.7036637,7.808183078395206e+17,5460424367.970676,28975191059.811417,0.8017289662667528,0.0,0.0,0xStealth0011,kg_fdaf0fa7538f,1,BE-stealth
85.0,429.14285714285717,73.21871066767521,1.0,1.0,0.023529411764705882,0.5928952352941177,1.9628821176649525,5.0,1.0,0.5764705882352941,0.0,0.0,425.8181818181818,1.1439839579047206,85.0,1.0,0.0,0.0,0.023529411764705882,0.0,0.0,1.0,0.0,37550195253.28005,441767002.9797653,1.542092524453063e+18,9622798969.278845,37550195253.28005,0.7828208109112473,0.0,0.0,0xStealth0012,kg_fdaf0fa7538f,1,BE-stealth
70.0,416.0,64.98160274764061,1.0,1.0,0.02857142857142857,0.5722411428571429,2.088012330478471,5.0,1.0,0.5857142857142857,0.0,0.0,422.57142857142856,1.141585991551904,70.0,1.0,0.0,0.0,0.02857142857142857,0.0,0.0,1.0,0.0,54820822167.7172,783154602.39596,8.147766636953875e+18,20558799945.531677,54820822167.7172,0.8830129154299073,0.0,0.0,0xStealth0013,kg_fdaf0fa7538f,1,BE-stealth
42.0,418.5365853658537,87.87021958991168,1.0,1.0,0.0,0.5387888095238096,2.1920919422200065,5.0,1.0,0.5952380952380952,0.0,0.0,434.11764705882354,1.0497339662293552,41.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22168935891.432903,527831806.93887866,1.7547477629223334e+18,7485251797.383627,22168935891.432903,0.8250017435926056,0.0,0.0,0xStealth0014,kg_fdaf0fa7538f,1,BE-stealth
68.0,428.95522388059703,64.61676526496886,1.0,1.0,0.014705882352941176,0.5492907352941176,2.0801224168052346,5.0,1.0,0.6911764705882353,0.0,0.0,434.2105263157895,0.8345606574930686,67.0,1.0,0.0,0.0,0.014705882352941176,0.0,0.0,1.0,0.0,29297817825.67977,430850262.1423496,7.801708812166829e+17,4433743933.88853,29297817825.67977,0.7587803433327487,0.0,0.0,0xStealth0015,kg_fdaf0fa7538f,1,BE-stealth
91.0,420.93333333333334,64.10560731237861,1.0,1.0,0.0,0.5791986263736263,2.0431738632152645,5.0,1.0,0.6153846153846154,0.0,0.0,425.06666666666666,1.0041400173512869,91.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32833756288.54133,360810508.66528934,2.1693607355416097e+18,13675674863.184416,32833756288.54133,0.8380597973663799,0.0,0.0,0xStealth0016,kg_fdaf0fa7538f,1,BE-stealth
77.0,427.2631578947368,74.84077280626,1.0,1.0,0.025974025974025976,0.5876112987012987,2.177877790865602,5.0,1.0,0.6493506493506493,0.0,0.0,430.42105263157896,1.018184634983501,77.0,1.0,0.0,0.0,0.025974025974025976,0.0,0.0,1.0,0.0,14736242788.940384,191379776.47974524,9.532430181172109e+16,1364234921.9294977,14736242788.940384,0.6926171338949716,0.0,0.0,0xStealth0017,kg_fdaf0fa7538f,1,BE-stealth
74.0,427.7260273972603,63.97372326025796,1.0,1.0,0.04054054054054054,0.5707237162162162,1.9998545369424172,5.0,1.0,0.5945945945945946,0.0,0.0,421.7647058823529,1.049714184588122,74.0,1.0,0.0,0.0,0.04054054054054054,0.0,0.0,1.0,0.0,30863378232.224377,417072678.81384295,2.3736273163335434e+18,12815814392.403765,30863378232.224377,0.8069932601392034,0.0,0.0,0xStealth0018,kg_fdaf0fa7538f,1,BE-stealth
55.0,417.3333333333333,58.8633068123843,1.0,1.0,0.0,0.5831831818181816,1.7382092491673582,5.0,1.0,0.5454545454545454,0.0,0.0,415.30434782608694,1.1687266166409749,55.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8761319020.134205,159296709.45698553,1.2265015666496966e+17,2390241478.04961,8761319020.134205,0.7226966013464344,0.0,0.0,0xStealth0019,kg_fdaf0fa7538f,1,BE-stealth
93.0,427.82608695652175,68.23721550840322,1.0,1.0,0.03225806451612903,0.5794960215053764,1.9930470455031122,5.0,1.0,0.6129032258064516,0.0,0.0,422.57142857142856,1.0951911651383592,93.0,1.0,0.0,0.0,0.03225806451612903,0.0,0.0,1.0,0.0,41457694646.616135,445781662.8668402,4.1178934568181755e+18,18660808766.424397,41457694646.616135,0.86077011829257,0.0,0.0,0xStealth0020,kg_fdaf0fa7538f,1,BE-stealth
93.0,422.2173913043478,66.62383469687441,1.0,1.0,0.021505376344086023,0.5663044623655913,1.919305610242789,5.0,1.0,0.6451612903225806,0.0,0.0,421.88235294117646,0.9759429856656704,93.0,1.0,0.0,0.0,0.021505376344086023,0.0,0.0,1.0,0.0,82720127823.89316,889463740.0418619,3.6464004320740143e+19,58491099023.31548,82720127823.89316,0.9236224707181542,0.0,0.0,0xStealth0021,kg_fdaf0fa7538f,1,BE-stealth
91.0,410.0,74.9453133958355,1.0,1.0,0.02197802197802198,0.5687449450549451,2.107338833520865,5.0,1.0,0.6923076923076923,0.0,0.0,414.5882352941176,0.9425448614422074,91.0,1.0,0.0,0.0,0.02197802197802198,0.0,0.0,1.0,0.0,60453243698.43236,664321359.3234324,5.040771453172871e+18,19192241576.109215,60453243698.43236,0.833487614625744,0.0,0.0,0xStealth0022,kg_fdaf0fa7538f,1,BE-stealth
57.0,439.7142857142857,76.38196175559156,1.0,1.0,0.05263157894736842,0.5575909649122807,2.1915597694572315,5.0,1.0,0.5614035087719298,0.0,0.0,434.0,1.1308744936929203,57.0,1.0,0.0,0.0,0.05263157894736842,0.0,0.0,1.0,0.0,16026290324.269299,281162988.14507544,3.6847983377637485e+17,3071435698.8866396,16026290324.269299,0.7623769297378435,0.0,0.0,0xStealth0023,kg_fdaf0fa7538f,1,BE-stealth
94.0,425.16129032258067,72.84233826214229,1.0,1.0,0.0425531914893617,0.5417119680851065,2.0184294186163974,5.0,1.0,0.6063829787234043,0.0,0.0,421.8,1.0906835507809147,94.0,1.0,0.0,0.0,0.0425531914893617,0.0,0.0,1.0,0.0,49047563885.84889,521782594.53030735,2.8437623028365563e+18,13437143359.10082,49047563885.84889,0.7920920282739924,0.0,0.0,0xStealth0024,kg_fdaf0fa7538f,1,BE-stealth
58.0,418.7368421052632,75.55050043741265,1.0,1.0,0.017241379310344827,0.5489837068965517,1.931467542622009,5.0,1.0,0.7068965517241379,0.0,0.0,407.14285714285717,0.9975831000358892,58.0,1.0,0.0,0.0,0.017241379310344827,0.0,0.0,1.0,0.0,23235828509.218887,400617732.917567,2.370593453360432e+18,10766791736.616213,23235828509.218887,0.8641883534535194,0.0,0.0,0xStealth0025,kg_fdaf0fa7538f,1,BE-stealth
74.0,423.1232876712329,69.4912915023938,1.0,1.0,0.05405405405405406,0.5733319594594596,2.0951761537492404,5.0,1.0,0.5540540540540541,0.0,0.0,429.3333333333333,1.0922942401012592,74.0,1.0,0.0,0.0,0.05405405405405406,0.0,0.0,1.0,0.0,24723705952.850246,334104134.4979763,6.665600306194764e+17,4692414190.225887,24723705952.850246,0.7742038915431941,0.0,0.0,0xStealth0026,kg_fdaf0fa7538f,1,BE-stealth
86.0,420.2823529411765,68.03124053389968,1.0,1.0,0.046511627906976744,0.6146276744186047,2.1343758374002424,5.0,1.0,0.5930232558139535,0.0,0.0,422.8695652173913,1.0031403877819172,86.0,1.0,0.0,0.0,0.046511627906976744,0.0,0.0,1.0,0.0,26396400154.991077,306934885.52315205,4.5908158926470605e+17,3914188129.9435234,26396400154.991077,0.7826883589247008,0.0,0.0,0xStealth0027,kg_fdaf0fa7538f,1,BE-stealth
56.0,413.6727272727273,71.15336944566346,1.0,1.0,0.03571428571428571,0.5391385714285715,2.0497989075076166,5.0,1.0,0.6428571428571429,0.0,0.0,413.80645161290323,0.9063489666226655,56.0,1.0,0.0,0.0,0.03571428571428571,0.0,0.0,1.0,0.0,27672902730.75265,494158977.3348688,1.767922179945116e+18,6992068273.172007,27672902730.75265,0.8239145066882091,0.0,0.0,0xStealth0028,kg_fdaf0fa7538f,1,BE-stealth
72.0,417.9718309859155,74.46446772109176,1.0,1.0,0.0,0.5830480555555556,1.9532817773689384,5.0,1.0,0.6111111111111112,0.0,0.0,420.6857142857143,1.0255884208474928,72.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49771887908.11011,691276220.9459738,8.331991108835483e+18,22147433445.192093,49771887908.11011,0.9012043842668541,0.0,0.0,0xStealth0029,kg_fdaf0fa7538f,1,BE-stealth
83.0,407.2682926829268,66.26812661002377,1.0,1.0,0.012048192771084338,0.5810430120481928,2.1987634326788683,5.0,1.0,0.5783132530120482,0.0,0.0,413.6470588235294,1.105200169440632,83.0,1.0,0.0,0.0,0.012048192771084338,0.0,0.0,1.0,0.0,38718515119.64907,466488133.9716756,1.183444771046596e+18,7803731530.80716,38718515119.64907,0.7825723965941822,0.0,0.0,0xStealth0030,kg_fdaf0fa7538f,1,BE-stealth
79.0,421.0769230769231,70.55435606511702,1.0,1.0,0.012658227848101266,0.5553141772151897,2.054638256609734,5.0,1.0,0.5949367088607594,0.0,0.0,424.45714285714286,1.103133580941806,79.0,1.0,0.0,0.0,0.012658227848101266,0.0,0.0,1.0,0.0,41550709997.371346,525958354.39710563,1.5474257140615409e+18,7105517676.357914,41550709997.371346,0.8098460608694525,0.0,0.0,0xStealth0031,kg_fdaf0fa7538f,1,BE-stealth
69.0,431.8235294117647,72.04388800799107,1.0,1.0,0.014492753623188406,0.5791465942028987,2.069550754021371,5.0,1.0,0.6811594202898551,0.0,0.0,418.2352941176471,1.0009281284949794,69.0,1.0,0.0,0.0,0.014492753623188406,0.0,0.0,1.0,0.0,36966816838.11225,535750968.6682935,2.2689620556154532e+18,10142214245.410137,36966816838.11225,0.7924528247825106,0.0,0.0,0xStealth0032,kg_fdaf0fa7538f,1,BE-stealth
59.0,414.41379310344826,65.58359616254941,1.0,1.0,0.0,0.5809669491525424,2.1601106932361724,5.0,1.0,0.6271186440677966,0.0,0.0,427.2,1.032748565077224,59.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21208037900.61599,359458269.50196594,3.458114174834599e+17,2510731850.8258753,21208037900.61599,0.7110907411130891,0.0,0.0,0xStealth0033,kg_fdaf0fa7538f,1,BE-stealth
91.0,423.73333333333335,69.9632919624443,1.0,1.0,0.01098901098901099,0.5967106043956044,1.9562660281136344,5.0,1.0,0.7252747252747253,0.0,0.0,430.22222222222223,0.8831930931392458,91.0,1.0,0.0,0.0,0.01098901098901099,0.0,0.0,1.0,0.0,32772527132.78609,360137660.7998471,1.4047591933943255e+18,8532366475.406807,32772527132.78609,0.8043856568199709,0.0,0.0,0xStealth0034,kg_fdaf0fa7538f,1,BE-stealth
93.0,427.04347826086956,62.807835471359404,1.0,1.0,0.043010752688172046,0.6152278494623655,2.037795606912575,5.0,1.0,0.6451612903225806,0.0,0.0,413.0,0.9421125777047212,93.0,1.0,0.0,0.0,0.043010752688172046,0.0,0.0,1.0,0.0,30182538459.416164,324543424.2947975,5.83557328481115e+17,5859168422.453018,30182538459.416164,0.7494030012448899,0.0,0.0,0xStealth0035,kg_fdaf0fa7538f,1,BE-stealth
59.0,420.82758620689657,68.45993994251107,1.0,1.0,0.03389830508474576,0.5621288983050847,1.849695623700381,5.0,1.0,0.711864406779661,0.0,0.0,424.2352941176471,0.9075682462208183,59.0,1.0,0.0,0.0,0.03389830508474576,0.0,0.0,1.0,0.0,213246321092.53625,3614344425.2972245,5.324292578195489e+20,178539082707.24252,213246321092.53625,0.9586612116181736,0.0,0.0,0xStealth0036,kg_fdaf0fa7538f,1,BE-stealth
85.0,428.2857142857143,71.97561945491243,1.0,1.0,0.011764705882352941,0.5704493529411766,2.1585337742598654,5.0,1.0,0.6352941176470588,0.0,0.0,435.1304347826087,0.9802773505011431,85.0,1.0,0.0,0.0,0.011764705882352941,0.0,0.0,1.0,0.0,25699178921.18071,302343281.4256554,3.195011853520503e+17,3120614577.069667,25699178921.18071,0.7402813213933862,0.0,0.0,0xStealth0037,kg_fdaf0fa7538f,1,BE-stealth
40.0,426.15384615384613,78.80047457280577,1.0,1.0,0.05,0.588854375,1.9836269730509024,5.0,1.0,0.575,0.0,0.0,429.88235294117646,1.1142542490383698,40.0,1.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,38072722708.0439,951818067.7010975,2.025318640226424e+19,28857519058.76471,38072722708.0439,0.9151255959544711,0.0,0.0,0xStealth0038,kg_fdaf0fa7538f,1,BE-stealth
60.0,414.10169491525426,69.63480887671592,1.0,1.0,0.016666666666666666,0.5869130833333333,2.1470949533947863,5.0,1.0,0.65,0.0,0.0,415.44827586206895,0.9756608114393024,60.0,1.0,0.0,0.0,0.016666666666666666,0.0,0.0,1.0,0.0,33124990814.280643,552083180.2380108,1.8259506293638833e+18,8573680519.517511,33124990814.280643,0.8005255237447089,0.0,0.0,0xStealth0039,kg_fdaf0fa7538f,1,BE-stealth
94.0,423.48387096774195,68.32742375231568,1.0,1.0,0.031914893617021274,0.5691108510638297,2.0592463829453593,5.0,1.0,0.6808510638297872,0.0,0.0,426.9818181818182,0.8675984710400135,94.0,1.0,0.0,0.0,0.031914893617021274,0.0,0.0,1.0,0.0,29467486472.557434,313483898.64422804,8.69936533191052e+17,6961599219.459883,29467486472.557434,0.8060996963672094,0.0,0.0,0xStealth0040,kg_fdaf0fa7538f,1,BE-stealth
77.0,429.4736842105263,86.78064811020134,1.0,1.0,0.012987012987012988,0.5700919480519481,1.9831610031601694,5.0,1.0,0.6233766233766234,0.0,0.0,438.46153846153845,0.9803106990625665,77.0,1.0,0.0,0.0,0.012987012987012988,0.0,0.0,1.0,0.0,23050998206.73361,299363613.0744625,6.487448096026657e+17,5549024243.723509,23050998206.73361,0.8044199912891937,0.0,0.0,0xStealth0041,kg_fdaf0fa7538f,1,BE-stealth
64.0,431.42857142857144,63.22489822136561,1.0,1.0,0.046875,0.575198515625,2.197888712327472,5.0,1.0,0.65625,0.0,0.0,432.64864864864865,0.8638325318162283,64.0,1.0,0.0,0.0,0.046875,0.0,0.0,1.0,0.0,13320903897.457333,208139123.39777082,1.3151028135714646e+17,1983012985.9656658,13320903897.457333,0.70411774293007,0.0,0.0,0xStealth0042,kg_fdaf0fa7538f,1,BE-stealth
42.0,429.0731707317073,89.43846235531471,1.0,1.0,0.023809523809523808,0.5942317857142857,2.1526879185849506,5.0,1.0,0.6190476190476191,0.0,0.0,423.6,1.0451870685365645,42.0,1.0,0.0,0.0,0.023809523809523808,0.0,0.0,1.0,0.0,17189698868.850346,409278544.4964368,1.3888063566924285e+18,6894171418.408017,17189698868.850346,0.8193871937127227,0.0,0.0,0xStealth0043,kg_fdaf0fa7538f,1,BE-stealth
61.0,420.6,66.43222109789798,1.0,1.0,0.03278688524590164,0.5621726229508198,2.1597032918613794,5.0,1.0,0.7704918032786885,0.0,0.0,421.8,0.6559490137054513,60.0,1.0,0.0,0.0,0.03278688524590164,0.0,0.0,1.0,0.0,23059568212.507286,378025708.4017588,6.710876822221257e+17,4975847554.84624,23059568212.507286,0.7710543799818187,0.0,0.0,0xStealth0044,kg_fdaf0fa7538f,1,BE-stealth
83.0,422.4878048780488,72.74583952606618,1.0,1.0,0.024096385542168676,0.541277530120482,2.051584625433318,5.0,1.0,0.5783132530120482,0.0,0.0,417.25714285714287,1.1475304053069066,83.0,1.0,0.0,0.0,0.024096385542168676,0.0,0.0,1.0,0.0,43199185848.524994,520472118.65692765,1.3745931637239148e+18,6284200904.322637,43199185848.524994,0.7822541008081636,0.0,0.0,0xStealth0045,kg_fdaf0fa7538f,1,BE-stealth
56.0,418.25454545454545,72.41401626802725,1.0,1.0,0.05357142857142857,0.5703308928571429,2.0755920656467346,5.0,1.0,0.625,0.0,0.0,421.14285714285717,1.1013385559831756,56.0,1.0,0.0,0.0,0.05357142857142857,0.0,0.0,1.0,0.0,17158678034.649769,306404964.90446013,5.483503704194809e+17,4334807075.050918,17158678034.649769,0.7883773800780384,0.0,0.0,0xStealth0046,kg_fdaf0fa7538f,1,BE-stealth
68.0,423.04477611940297,78.3016426956068,1.0,1.0,0.029411764705882353,0.5473571323529413,2.0965020606923157,5.0,1.0,0.5735294117647058,0.0,0.0,415.86206896551727,1.0792544911503887,68.0,1.0,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,48379717697.11956,711466436.7223464,3.7206420294876713e+18,13325491819.281944,48379717697.11956,0.8329372831149324,0.0,0.0,0xStealth0047,kg_fdaf0fa7538f,1,BE-stealth
94.0,399.61290322580646,63.51716934222352,1.0,1.0,0.010638297872340425,0.5508224468085107,1.8684923213452576,5.0,1.0,0.5851063829787234,0.0,0.0,386.2325581395349,1.1119140510503724,94.0,1.0,0.0,0.0,0.010638297872340425,0.0,0.0,1.0,0.0,56249103055.785095,598394713.3594159,3.677250619101514e+18,14885065832.61802,56249103055.785095,0.8415795631916128,0.0,0.0,0xStealth0048,kg_fdaf0fa7538f,1,BE-stealth
78.0,414.38961038961037,63.8675894563517,1.0,1.0,0.05128205128205128,0.5861223717948718,1.9986618147328192,5.0,1.0,0.5256410256410257,0.0,0.0,429.2903225806452,1.1430408384638602,78.0,1.0,0.0,0.0,0.05128205128205128,0.0,0.0,1.0,0.0,36833967539.54619,472230353.071105,3.157359741007017e+18,14789925933.187368,36833967539.54619,0.8646559128515767,0.0,0.0,0xStealth0049,kg_fdaf0fa7538f,1,BE-stealth
60.0,421.0169491525424,61.83452261724432,1.0,1.0,0.03333333333333333,0.5420311666666666,2.1781547779425576,5.0,1.0,0.6666666666666666,0.0,0.0,412.4,0.9411712837327724,60.0,1.0,0.0,0.0,0.03333333333333333,0.0,0.0,1.0,0.0,23088211780.17634,384803529.6696056,6.409601501061596e+17,4982018900.959382,23088211780.17634,0.7623364406899796,0.0,0.0,0xStealth0050,kg_fdaf0fa7538f,1,BE-stealth
61.0,424.4,73.9718865515812,1.0,1.0,0.0,0.5312603278688525,1.9959067983478107,5.0,1.0,0.5901639344262295,0.0,0.0,445.7142857142857,1.1199344602700612,61.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38177636653.67035,625862895.961809,4.277804943603945e+18,12379695085.729094,38177636653.67035,0.8777645578494225,0.0,0.0,0xStealth0051,kg_fdaf0fa7538f,1,BE-stealth
77.0,414.1578947368421,62.094802865749465,1.0,1.0,0.05194805194805195,0.5841241558441559,2.063577249570755,5.0,1.0,0.5714285714285714,0.0,0.0,400.72727272727275,1.0415360483571303,77.0,1.0,0.0,0.0,0.05194805194805195,0.0,0.0,1.0,0.0,41125144095.98878,534092780.4673867,4.221374229317688e+18,17680104338.553158,41125144095.98878,0.8233420292698931,0.0,0.0,0xStealth0052,kg_fdaf0fa7538f,1,BE-stealth
93.0,418.30434782608694,63.9544231618578,1.0,1.0,0.010752688172043012,0.5472850537634409,1.9716739584726117,5.0,1.0,0.5591397849462365,0.0,0.0,408.375,1.174594303340854,93.0,1.0,0.0,0.0,0.010752688172043012,0.0,0.0,1.0,0.0,27239560530.937386,292898500.3326601,7.188431234038501e+17,7183659649.24448,27239560530.937386,0.7693320142656043,0.0,0.0,0xStealth0053,kg_fdaf0fa7538f,1,BE-stealth
75.0,421.13513513513516,70.94274896271742,1.0,1.0,0.02666666666666667,0.577051,2.052805317327453,5.0,1.0,0.5466666666666666,0.0,0.0,417.42857142857144,1.1302956811476645,75.0,1.0,0.0,0.0,0.02666666666666667,0.0,0.0,1.0,0.0,17871942552.527283,238292567.36703044,1.3000103385603784e+17,1741579316.2848678,17871942552.527283,0.6890015567399925,0.0,0.0,0xStealth0054,kg_fdaf0fa7538f,1,BE-stealth
84.0,417.2530120481928,71.93552055440753,1.0,1.0,0.023809523809523808,0.5745308928571428,2.078354475480125,5.0,1.0,0.5952380952380952,0.0,0.0,423.6363636363636,1.1460674508516888,84.0,1.0,0.0,0.0,0.023809523809523808,0.0,0.0,1.0,0.0,65614429119.11998,781124156.1799997,1.1497473024955027e+19,30515623627.092396,65614429119.11998,0.8739462197594183,0.0,0.0,0xStealth0055,kg_fdaf0fa7538f,1,BE-stealth
